Report ID,Report Channel,Customer Name,State Key,Ticket Open Time,Ticket Resp Time,Issue Res Time,Fault Type,Operator,Ticket Close Time,Ticket Status,Business Status,Response_time_diff,Resolution_time_diff,Hour_of_day,resolution_hour,Resolution_class,total_response_seconds,response_time_status,within_or_outside_6_9pm
AXA-20201203-2445-WiFi5,CH06,Spring,NGS022,2020-12-03 12:24:38.779,2020-12-03 12:32:05.779,2020-12-03 14:17:35.779,Customers End,Atiku,2020-12-03 18:58:56.779000,Completed,Closed,0 days 00:07:27,0 days 01:45:30,12,1.7583333333333333,Fair,447.0,Bad,outside 6-9pm
AXA-20201211-2446-EVOICE,CH05,Cassava,NGS013,2020-12-11 11:03:25.836,2020-12-11 11:11:32.836,2020-12-11 14:20:03.836,Customers End,Sherifat,2020-12-11 18:12:49.836000,Completed,Closed,0 days 00:08:07,0 days 03:08:31,11,3.1419444444444444,Critical,487.00000000000006,Bad,outside 6-9pm
AXA-20201226-2447-VOICE,CH01,Computek,NGS027,2020-12-26 08:34:34.250,2020-12-26 08:41:16.250,2020-12-26 10:20:30.250,Line damage,Bola,2020-12-26 16:13:01.250000,Completed,Closed,0 days 00:06:42,0 days 01:39:14,8,1.653888888888889,Fair,402.0,Bad,outside 6-9pm
AXA-20201217-2448-EVOICE,CH04,BAGCO,NGS002,2020-12-17 15:44:23.283,2020-12-17 15:45:10.283,2020-12-17 20:22:27.283,Routine Service,John,2020-12-17 23:40:53.283000,Completed,Closed,0 days 00:00:47,0 days 04:37:17,15,4.621388888888889,Critical,47.0,Bad,outside 6-9pm
AXA-20201208-2449-CBS,CH04,Jotna,NGS029,2020-12-08 13:13:43.834,2020-12-08 13:16:50.834,2020-12-08 15:28:05.834,Line damage,Kachi,2020-12-08 19:42:54.834000,Completed,Closed,0 days 00:03:07,0 days 02:11:15,13,2.1875000000000004,Fair,187.0,Bad,outside 6-9pm
AXA-20201210-2450-WiFi9,CH06,De-Masters,NGS005,2020-12-10 11:18:46.613,2020-12-10 11:29:06.613,2020-12-10 13:52:38.613,Line damage,Bola,2020-12-10 18:16:08.613000,Completed,Closed,0 days 00:10:20,0 days 02:23:32,11,2.3922222222222222,Fair,620.0,Bad,outside 6-9pm
AXA-20201221-2451-C95,CH05,Honeywell,NGS007,2020-12-21 12:49:37.077,2020-12-21 12:56:12.077,2020-12-21 18:26:51.077,Customers End,Sekina,2020-12-21 23:05:32.077000,Completed,Closed,0 days 00:06:35,0 days 05:30:39,12,5.510833333333333,Critical,395.0,Bad,outside 6-9pm
AXA-20201202-2452-WiFi8,CH06,ShopLite,NGS003,2020-12-02 13:37:35.211,2020-12-02 13:41:05.211,2020-12-02 14:47:15.211,Routine Service,Paul,2020-12-02 18:25:42.211000,Completed,Closed,0 days 00:03:30,0 days 01:06:10,13,1.1027777777777779,Fair,210.0,Bad,outside 6-9pm
AXA-20201212-2453-WiFi5,CH01,Sterling,NGS028,2020-12-12 10:18:55.853,2020-12-12 10:27:38.853,2020-12-12 12:53:49.853,Customers End,Atiku,2020-12-12 18:26:04.853000,Completed,Closed,0 days 00:08:43,0 days 02:26:11,10,2.4363888888888887,Fair,523.0,Bad,outside 6-9pm
AXA-20201227-2454-WiFi8,CH04,International,NGS028,2020-12-27 14:56:02.357,2020-12-27 14:57:41.357,2020-12-27 15:43:19.357,,Brenda,2020-12-27 19:21:58.357000,Completed,Closed,0 days 00:01:39,0 days 00:45:38,14,0.7605555555555555,Good,99.0,Bad,outside 6-9pm
AXA-20201221-2455-WiFi8,CH04,Computek,NGS020,2020-12-21 14:14:44.550,2020-12-21 14:16:11.550,2020-12-21 18:58:43.550,Line damage,Bola,2020-12-22 00:36:12.550000,Completed,Closed,0 days 00:01:27,0 days 04:42:32,14,4.708888888888889,Critical,87.0,Bad,outside 6-9pm
AXA-20201208-2456-WiFi7,CH01,BetSan,NGS006,2020-12-08 10:38:57.328,2020-12-08 10:46:39.328,2020-12-08 13:51:27.328,Line damage,Goodluck,2020-12-08 19:46:04.328000,Completed,Closed,0 days 00:07:42,0 days 03:04:48,10,3.08,Critical,462.00000000000006,Bad,outside 6-9pm
AXA-20201226-2457-WiFi5,CH04,Zercom,NGS010,2020-12-26 15:09:39.276,2020-12-26 15:16:04.276,2020-12-26 19:41:35.276,Customers End,Jonathan, ,Active,Open,0 days 00:06:25,0 days 04:25:31,15,4.4252777777777785,Critical,385.0,Bad,outside 6-9pm
AXA-20201205-2458-WiFi5,CH03,ROCAD,NGS014,2020-12-05 11:18:51.078,2020-12-05 11:25:03.078,2020-12-05 16:27:30.078,Line damage,Segun, ,Active,Open,0 days 00:06:12,0 days 05:02:27,11,5.0408333333333335,Critical,372.0,Bad,outside 6-9pm
AXA-20201206-2459-WLESS,CH04,Transnational,NGS028,2020-12-06 10:43:02.759,2020-12-06 10:44:12.759,2020-12-06 14:21:25.759,Customers End,Ore,2020-12-06 17:42:17.759000,Completed,Closed,0 days 00:01:10,0 days 03:37:13,10,3.620277777777778,Critical,70.0,Bad,outside 6-9pm
AXA-20201203-2460-CBS,CH06,Cejex,NGS015,2020-12-03 11:20:21.302,2020-12-03 11:20:44.302,2020-12-03 14:42:16.302,Line damage,Myers, ,Active,Open,0 days 00:00:23,0 days 03:21:32,11,3.358888888888889,Critical,23.0,Bad,outside 6-9pm
AXA-20201208-2461-HSE,CH04,Gmicord,NGS011,2020-12-08 13:13:34.767,2020-12-08 13:17:21.767,2020-12-08 17:53:55.767,Customers End,Vitus,2020-12-08 23:19:12.767000,Completed,Closed,0 days 00:03:47,0 days 04:36:34,13,4.609444444444445,Critical,227.0,Bad,outside 6-9pm
AXA-20201222-2462-WiFi7,CH04,Systemtech,NGS001,2020-12-22 09:25:16.254,2020-12-22 09:25:35.254,2020-12-22 15:07:08.254,Customers End,Kingsley,2020-12-22 19:38:40.254000,Completed,Closed,0 days 00:00:19,0 days 05:41:33,9,5.6925,Critical,19.0,Bad,outside 6-9pm
AXA-20201213-2463-HSE,CH04,Sahad,NGS010,2020-12-13 13:55:55.598,2020-12-13 14:01:07.598,2020-12-13 15:21:39.598,Customers End,Atiku, ,Active,Open,0 days 00:05:12,0 days 01:20:32,13,1.3422222222222222,Fair,312.0,Bad,outside 6-9pm
AXA-20201221-2464-MCON,CH02,BetSan,NGS005,2020-12-21 09:45:23.841,2020-12-21 09:47:32.841,2020-12-21 10:48:35.841,,Segun,2020-12-21 14:42:00.841000,Completed,Closed,0 days 00:02:09,0 days 01:01:03,9,1.0175,Fair,129.0,Bad,outside 6-9pm
AXA-20201203-2465-WiFi11,CH02,Sahad,NGS016,2020-12-03 14:49:13.589,2020-12-03 14:59:34.589,2020-12-03 15:32:01.589,Customers End,Jonathan,2020-12-03 19:07:12.589000,Completed,Closed,0 days 00:10:21,0 days 00:32:27,14,0.5408333333333334,Good,621.0,Bad,outside 6-9pm
AXA-20201227-2466-WiFi10,CH02,Nabett,NGS011,2020-12-27 13:38:35.978,2020-12-27 13:40:08.978,2020-12-27 19:05:20.978,Customers End,Sherifat, ,Active,Open,0 days 00:01:33,0 days 05:25:12,13,5.42,Critical,93.0,Bad,outside 6-9pm
AXA-20201204-2467-HSE,CH06,Cejex,NGS006,2020-12-04 13:48:58.484,2020-12-04 13:57:05.484,2020-12-04 14:14:51.484,hardware failure,Amelia,2020-12-04 17:35:31.484000,Completed,Closed,0 days 00:08:07,0 days 00:17:46,13,0.2961111111111111,Excellent,487.00000000000006,Bad,outside 6-9pm
AXA-20201213-2468-WiFi4,CH06,ShopLite,NGS029,2020-12-13 11:56:26.734,2020-12-13 11:59:43.734,2020-12-13 12:03:15.734,Line damage,Jonathan,2020-12-13 15:50:47.734000,Completed,Closed,0 days 00:03:17,0 days 00:03:32,11,0.058888888888888886,Excellent,197.0,Bad,outside 6-9pm
AXA-20201225-2469-MAC,CH01,MyFam,NGS007,2020-12-25 11:33:47.756,2020-12-25 11:33:59.756,2020-12-25 13:43:12.756,Customers End,Habeeb,2020-12-25 17:04:32.756000,Completed,Closed,0 days 00:00:12,0 days 02:09:13,11,2.153611111111111,Fair,12.0,Bad,outside 6-9pm
AXA-20201205-2470-ICS,CH05,Sahad,NGS032,2020-12-05 12:55:01.283,2020-12-05 12:55:07.283,2020-12-05 13:17:10.283,,Fola,2020-12-05 17:46:04.283000,Completed,Closed,0 days 00:00:06,0 days 00:22:03,12,0.3675,Excellent,6.0,Good,outside 6-9pm
AXA-20201223-2471-WiFi8,CH01,Cassava,NGS003,2020-12-23 08:27:37.769,2020-12-23 08:37:04.769,2020-12-23 10:42:42.769,Customers End,Kingsley,2020-12-23 14:19:13.769000,Completed,Closed,0 days 00:09:27,0 days 02:05:38,8,2.0938888888888894,Fair,567.0,Bad,outside 6-9pm
AXA-20201224-2472-C95,CH01,CCD,NGS027,2020-12-24 15:23:38.513,2020-12-24 15:33:52.513,2020-12-24 21:09:00.513,Customers End,Kingsley,2020-12-25 02:47:52.513000,Completed,Closed,0 days 00:10:14,0 days 05:35:08,15,5.585555555555556,Critical,614.0,Bad,outside 6-9pm
AXA-20201209-2473-EVOICE,CH05,ACCNI,NGS032,2020-12-09 15:50:00.492,2020-12-09 15:53:45.492,2020-12-09 21:24:07.492,Customers End,Fola,2020-12-10 02:06:52.492000,Completed,Closed,0 days 00:03:45,0 days 05:30:22,15,5.506111111111111,Critical,225.0,Bad,outside 6-9pm
AXA-20201226-2474-VOICE,CH04,Transnational,NGS029,2020-12-26 12:25:18.116,2020-12-26 12:28:43.116,2020-12-26 13:00:27.116,Line damage,Kingsley, ,Active,Open,0 days 00:03:25,0 days 00:31:44,12,0.528888888888889,Good,205.0,Bad,outside 6-9pm
AXA-20201210-2475-WiFi6,CH06,Arik,NGS010,2020-12-10 14:53:41.967,2020-12-10 15:03:53.967,2020-12-10 18:34:57.967,Customers End,Myers,2020-12-10 23:08:25.967000,Completed,Closed,0 days 00:10:12,0 days 03:31:04,14,3.517777777777778,Critical,612.0,Bad,outside 6-9pm
AXA-20201207-2476-MCON,CH03,Cejex,NGS007,2020-12-07 11:23:58.847,2020-12-07 11:26:11.847,2020-12-07 12:54:16.847,,Habeeb,2020-12-07 17:09:38.847000,Completed,Closed,0 days 00:02:13,0 days 01:28:05,11,1.4680555555555554,Fair,133.0,Bad,outside 6-9pm
AXA-20201228-2477-MCON,CH04,Tidel,NGS036,2020-12-28 13:02:40.067,2020-12-28 13:12:15.067,2020-12-28 16:54:40.067,Routine Service,Habeeb,2020-12-28 21:29:16.067000,Completed,Closed,0 days 00:09:35,0 days 03:42:25,13,3.7069444444444444,Critical,575.0,Bad,outside 6-9pm
AXA-20201204-2478-WiFi8,CH06,Sahad,NGS034,2020-12-04 12:56:05.329,2020-12-04 12:57:29.329,2020-12-04 18:41:43.329,Customers End,Amelia,2020-12-05 00:06:59.329000,Completed,Closed,0 days 00:01:24,0 days 05:44:14,12,5.737222222222222,Critical,84.0,Bad,outside 6-9pm
AXA-20201219-2479-VOICE,CH06,Union,NGS033,2020-12-19 15:42:22.301,2020-12-19 15:50:49.301,2020-12-19 18:07:13.301,Customers End,Sherifat,2020-12-19 23:25:05.301000,Completed,Closed,0 days 00:08:27,0 days 02:16:24,15,2.2733333333333334,Fair,507.00000000000006,Bad,outside 6-9pm
AXA-20201214-2480-C95,CH05,CCD,NGS001,2020-12-14 13:01:12.194,2020-12-14 13:04:39.194,2020-12-14 17:06:26.194,Customers End,Atiku,2020-12-14 21:47:49.194000,Completed,Closed,0 days 00:03:27,0 days 04:01:47,13,4.029722222222222,Critical,207.0,Bad,outside 6-9pm
AXA-20201213-2481-CBS,CH02,Goodies,NGS003,2020-12-13 09:13:34.583,2020-12-13 09:14:08.583,2020-12-13 10:54:12.583,Customers End,John, ,Active,Open,0 days 00:00:34,0 days 01:40:04,9,1.6677777777777778,Fair,34.0,Bad,outside 6-9pm
AXA-20201201-2482-CBS,CH01,Spreadweb,NGS007,2020-12-01 08:19:57.259,2020-12-01 08:24:05.259,2020-12-01 12:44:13.259,Customers End,Sola, ,Active,Open,0 days 00:04:08,0 days 04:20:08,8,4.3355555555555565,Critical,248.00000000000003,Bad,outside 6-9pm
AXA-20201211-2483-MCON,CH06,Dan,NGS022,2020-12-11 11:57:43.167,2020-12-11 12:04:24.167,2020-12-11 17:31:51.167,Line damage,Bola,2020-12-11 21:06:36.167000,Completed,Closed,0 days 00:06:41,0 days 05:27:27,11,5.4575,Critical,401.0,Bad,outside 6-9pm
AXA-20201225-2484-C95,CH02,SupaTram,NGS001,2020-12-25 08:50:09.524,2020-12-25 08:50:36.524,2020-12-25 13:53:07.524,Routine Service,Bola,2020-12-25 18:07:40.524000,Completed,Closed,0 days 00:00:27,0 days 05:02:31,8,5.041944444444445,Critical,27.0,Bad,outside 6-9pm
AXA-20201216-2485-MAC,CH03,Cejex,NGS002,2020-12-16 12:35:50.146,2020-12-16 12:38:07.146,2020-12-16 15:58:31.146,Customers End,Atiku,2020-12-16 20:44:44.146000,Completed,Closed,0 days 00:02:17,0 days 03:20:24,12,3.34,Critical,137.0,Bad,outside 6-9pm
AXA-20201204-2486-EVOICE,CH03,Jendor,NGS023,2020-12-04 12:19:08.272,2020-12-04 12:20:26.272,2020-12-04 13:48:05.272,Line damage,Bola,2020-12-04 18:42:17.272000,Completed,Closed,0 days 00:01:18,0 days 01:27:39,12,1.4608333333333334,Fair,78.0,Bad,outside 6-9pm
AXA-20201206-2487-EVOICE,CH04,Sterling,NGS008,2020-12-06 08:04:52.084,2020-12-06 08:08:10.084,2020-12-06 10:34:37.084,Routine Service,Sekina,2020-12-06 15:53:26.084000,Completed,Closed,0 days 00:03:18,0 days 02:26:27,8,2.4408333333333334,Fair,198.0,Bad,outside 6-9pm
AXA-20201227-2488-C100,CH03,Pentacept,NGS029,2020-12-27 12:53:28.043,2020-12-27 13:02:06.043,2020-12-27 16:04:29.043,Customers End,Bukky,2020-12-27 19:41:41.043000,Completed,Closed,0 days 00:08:38,0 days 03:02:23,12,3.039722222222222,Critical,518.0,Bad,outside 6-9pm
AXA-20201204-2489-HSE,CH01,Dan,NGS011,2020-12-04 11:32:38.637,2020-12-04 11:35:13.637,2020-12-04 16:41:57.637,Customers End,Jennifer,2020-12-04 21:29:19.637000,Completed,Closed,0 days 00:02:35,0 days 05:06:44,11,5.112222222222222,Critical,155.0,Bad,outside 6-9pm
AXA-20201201-2490-VOICE,CH02,Cejex,NGS027,2020-12-01 15:20:06.441,2020-12-01 15:24:40.441,2020-12-01 20:47:17.441,Support network failures,Sekina,2020-12-02 02:31:07.441000,Completed,Closed,0 days 00:04:34,0 days 05:22:37,15,5.376944444444445,Critical,274.0,Bad,outside 6-9pm
AXA-20201215-2491-WiFi5,CH04,Denna,NGS011,2020-12-15 12:45:45.693,2020-12-15 12:55:27.693,2020-12-15 13:40:43.693,,Sekina,2020-12-15 17:09:00.693000,Completed,Closed,0 days 00:09:42,0 days 00:45:16,12,0.7544444444444445,Good,582.0,Bad,outside 6-9pm
AXA-20201222-2492-WLESS,CH01,Ultimate,NGS018,2020-12-22 14:51:11.819,2020-12-22 14:54:44.819,2020-12-22 19:10:14.819,Line damage,Popoola,2020-12-23 01:01:52.819000,Completed,Closed,0 days 00:03:33,0 days 04:15:30,14,4.258333333333334,Critical,213.0,Bad,outside 6-9pm
AXA-20201228-2493-WiFi3,CH05,ShopLite,NGS027,2020-12-28 11:29:51.450,2020-12-28 11:37:59.450,2020-12-28 14:53:36.450,Customers End,Habeeb,2020-12-28 19:24:13.450000,Completed,Closed,0 days 00:08:08,0 days 03:15:37,11,3.2602777777777776,Critical,488.00000000000006,Bad,outside 6-9pm
AXA-20201204-2494-WiFi4,CH01,ROCAD,NGS004,2020-12-04 14:28:43.851,2020-12-04 14:36:13.851,2020-12-04 18:44:57.851,Customers End,Goodluck,2020-12-04 23:07:52.851000,Completed,Closed,0 days 00:07:30,0 days 04:08:44,14,4.145555555555556,Critical,450.0,Bad,outside 6-9pm
AXA-20201222-2495-C95,CH02,Cassava,NGS010,2020-12-22 14:20:37.756,2020-12-22 14:26:58.756,2020-12-22 17:03:45.756,Customers End,Brenda,2020-12-22 21:21:17.756000,Completed,Closed,0 days 00:06:21,0 days 02:36:47,14,2.6130555555555555,Fair,381.0,Bad,outside 6-9pm
AXA-20201226-2496-WiFi7,CH03,Wichtech,NGS034,2020-12-26 08:59:28.290,2020-12-26 09:08:00.290,2020-12-26 12:09:29.290,Customers End,Atiku,2020-12-26 17:26:43.290000,Completed,Closed,0 days 00:08:32,0 days 03:01:29,8,3.024722222222222,Critical,512.0,Bad,outside 6-9pm
AXA-20201201-2497-C95,CH01,Berger,NGS034,2020-12-01 10:46:35.607,2020-12-01 10:56:22.607,2020-12-01 14:17:03.607,Support network failures,Jennifer,2020-12-01 20:11:54.607000,Completed,Closed,0 days 00:09:47,0 days 03:20:41,10,3.3447222222222224,Critical,587.0,Bad,outside 6-9pm
AXA-20201218-2498-WiFi8,CH01,Jiji,NGS001,2020-12-18 11:47:20.957,2020-12-18 11:53:30.957,2020-12-18 12:33:09.957,Customers End,Myers,2020-12-18 17:06:49.957000,Completed,Closed,0 days 00:06:10,0 days 00:39:39,11,0.6608333333333334,Good,370.0,Bad,outside 6-9pm
AXA-20201225-2499-WiFi9,CH03,MIEC,NGS015,2020-12-25 09:52:27.520,2020-12-25 09:53:58.520,2020-12-25 11:08:09.520,Line damage,Sekina,2020-12-25 15:02:52.520000,Completed,Closed,0 days 00:01:31,0 days 01:14:11,9,1.236388888888889,Fair,91.0,Bad,outside 6-9pm
AXA-20201223-2500-WiFi4,CH06,Sahad,NGS026,2020-12-23 14:38:31.631,2020-12-23 14:42:13.631,2020-12-23 18:20:50.631,Routine Service,Myers,2020-12-23 22:49:39.631000,Completed,Closed,0 days 00:03:42,0 days 03:38:37,14,3.643611111111111,Critical,222.0,Bad,outside 6-9pm
AXA-20201227-2501-VOICE,CH01,International,NGS015,2020-12-27 13:09:40.069,2020-12-27 13:11:09.069,2020-12-27 18:21:15.069,Routine Service,Brenda,2020-12-28 00:04:46.069000,Completed,Closed,0 days 00:01:29,0 days 05:10:06,13,5.168333333333333,Critical,89.0,Bad,outside 6-9pm
AXA-20201218-2502-WiFi7,CH02,Pentacept,NGS014,2020-12-18 14:35:55.721,2020-12-18 14:38:36.721,2020-12-18 17:17:10.721,Customers End,Sola,2020-12-18 20:42:06.721000,Completed,Closed,0 days 00:02:41,0 days 02:38:34,14,2.642777777777778,Fair,161.0,Bad,outside 6-9pm
AXA-20201206-2503-WLESS,CH03,WetinLas,NGS034,2020-12-06 11:07:04.782,2020-12-06 11:15:44.782,2020-12-06 11:40:51.782,,Sola, ,Active,Open,0 days 00:08:40,0 days 00:25:07,11,0.4186111111111111,Excellent,520.0,Bad,outside 6-9pm
AXA-20201202-2504-WiFi11,CH04,Jacobs,NGS012,2020-12-02 15:43:04.223,2020-12-02 15:53:16.223,2020-12-02 21:04:40.223,Customers End,Atiku,2020-12-03 00:18:09.223000,Completed,Closed,0 days 00:10:12,0 days 05:11:24,15,5.19,Critical,612.0,Bad,outside 6-9pm
AXA-20201208-2505-HSE,CH04,ExcluDive,NGS027,2020-12-08 13:06:19.515,2020-12-08 13:16:40.515,2020-12-08 14:30:22.515,Line damage,Sekina,2020-12-08 18:55:08.515000,Completed,Closed,0 days 00:10:21,0 days 01:13:42,13,1.2283333333333333,Fair,621.0,Bad,outside 6-9pm
AXA-20201221-2506-WLESS,CH05,TwinsDeck,NGS002,2020-12-21 11:58:30.360,2020-12-21 12:07:35.360,2020-12-21 16:48:55.360,Line damage,John,2020-12-21 21:02:20.360000,Completed,Closed,0 days 00:09:05,0 days 04:41:20,11,4.688888888888889,Critical,545.0,Bad,outside 6-9pm
AXA-20201220-2507-WLESS,CH01,International,NGS003,2020-12-20 13:57:24.277,2020-12-20 14:07:33.277,2020-12-20 18:18:21.277,,Atiku, ,Active,Open,0 days 00:10:09,0 days 04:10:48,13,4.180000000000001,Critical,609.0,Bad,outside 6-9pm
AXA-20201201-2508-C100,CH02,ACCNI,NGS027,2020-12-01 14:13:06.307,2020-12-01 14:16:45.307,2020-12-01 17:39:20.307,Line damage,Sekina, ,Active,Open,0 days 00:03:39,0 days 03:22:35,14,3.376388888888889,Critical,219.0,Bad,outside 6-9pm
AXA-20201204-2509-EVOICE,CH04,Pisprosoft,NGS032,2020-12-04 10:25:55.442,2020-12-04 10:27:07.442,2020-12-04 11:51:33.442,Customers End,Tunde,2020-12-04 16:09:29.442000,Completed,Closed,0 days 00:01:12,0 days 01:24:26,10,1.4072222222222222,Fair,72.0,Bad,outside 6-9pm
AXA-20201217-2510-MCON,CH03,Goodies,NGS030,2020-12-17 09:54:24.797,2020-12-17 09:54:49.797,2020-12-17 15:27:35.797,Customers End,Atiku,2020-12-17 19:57:06.797000,Completed,Closed,0 days 00:00:25,0 days 05:32:46,9,5.546111111111111,Critical,25.0,Bad,outside 6-9pm
AXA-20201223-2511-WiFi3,CH06,Sahad,NGS010,2020-12-23 12:43:04.241,2020-12-23 12:44:51.241,2020-12-23 16:20:09.241,Customers End,Bola,2020-12-23 21:12:34.241000,Completed,Closed,0 days 00:01:47,0 days 03:35:18,12,3.5883333333333334,Critical,107.0,Bad,outside 6-9pm
AXA-20201228-2512-C100,CH03,Annuri,NGS009,2020-12-28 13:44:01.051,2020-12-28 13:47:29.051,2020-12-28 13:48:05.051,Customers End,Myers,2020-12-28 17:41:47.051000,Completed,Closed,0 days 00:03:28,0 days 00:00:36,13,0.01,Excellent,208.0,Bad,outside 6-9pm
AXA-20201207-2513-WiFi9,CH01,Bates,NGS010,2020-12-07 09:33:42.005,2020-12-07 09:39:22.005,2020-12-07 10:58:38.005,Customers End,Segun,2020-12-07 16:40:25.005000,Completed,Closed,0 days 00:05:40,0 days 01:19:16,9,1.3211111111111111,Fair,340.0,Bad,outside 6-9pm
AXA-20201203-2514-WiFi5,CH02,Denna,NGS018,2020-12-03 09:20:08.684,2020-12-03 09:20:40.684,2020-12-03 09:57:24.684,Customers End,John,2020-12-03 14:26:53.684000,Completed,Closed,0 days 00:00:32,0 days 00:36:44,9,0.6122222222222222,Good,32.0,Bad,outside 6-9pm
AXA-20201224-2515-WiFi11,CH01,ShopLite,NGS018,2020-12-24 11:20:18.998,2020-12-24 11:23:29.998,2020-12-24 12:40:12.998,,Sola,2020-12-24 17:58:26.998000,Completed,Closed,0 days 00:03:11,0 days 01:16:43,11,1.2786111111111111,Fair,191.0,Bad,outside 6-9pm
AXA-20201222-2516-WiFi6,CH05,BetSan,NGS002,2020-12-22 14:13:25.470,2020-12-22 14:20:02.470,2020-12-22 18:31:09.470,Customers End,Sherifat,2020-12-22 22:11:47.470000,Completed,Closed,0 days 00:06:37,0 days 04:11:07,14,4.185277777777778,Critical,397.0,Bad,outside 6-9pm
AXA-20201228-2517-WiFi10,CH06,Cejex,NGS033,2020-12-28 10:50:42.020,2020-12-28 10:53:49.020,2020-12-28 16:20:25.020,Line damage,Atiku,2020-12-28 21:35:36.020000,Completed,Closed,0 days 00:03:07,0 days 05:26:36,10,5.443333333333333,Critical,187.0,Bad,outside 6-9pm
AXA-20201215-2518-WiFi3,CH06,Zeenab,NGS032,2020-12-15 13:51:33.104,2020-12-15 13:57:02.104,2020-12-15 18:17:10.104,Customers End,Fola,2020-12-15 23:32:37.104000,Completed,Closed,0 days 00:05:29,0 days 04:20:08,13,4.3355555555555565,Critical,329.0,Bad,outside 6-9pm
AXA-20201207-2519-WiFi11,CH06,BetSan,NGS015,2020-12-07 14:31:39.050,2020-12-07 14:41:46.050,2020-12-07 20:12:33.050,Customers End,Bola,2020-12-08 01:46:25.050000,Completed,Closed,0 days 00:10:07,0 days 05:30:47,14,5.513055555555556,Critical,607.0,Bad,outside 6-9pm
AXA-20201205-2520-EVOICE,CH01,Union,NGS011,2020-12-05 13:17:30.307,2020-12-05 13:19:10.307,2020-12-05 13:23:42.307,Customers End,Mary,2020-12-05 17:07:16.307000,Completed,Closed,0 days 00:01:40,0 days 00:04:32,13,0.07555555555555556,Excellent,100.0,Bad,outside 6-9pm
AXA-20201214-2521-WiFi7,CH04,Jiji,NGS007,2020-12-14 10:59:59.300,2020-12-14 11:01:24.300,2020-12-14 16:37:43.300,Line damage,Sherifat,2020-12-14 21:28:39.300000,Completed,Closed,0 days 00:01:25,0 days 05:36:19,10,5.605277777777777,Critical,85.0,Bad,outside 6-9pm
AXA-20201209-2522-WLESS,CH05,Homebiz,NGS007,2020-12-09 08:26:58.956,2020-12-09 08:30:43.956,2020-12-09 11:04:00.956,hardware failure,Habeeb,2020-12-09 14:26:48.956000,Completed,Closed,0 days 00:03:45,0 days 02:33:17,8,2.5547222222222223,Fair,225.0,Bad,outside 6-9pm
AXA-20201228-2523-WLESS,CH06,SupaTram,NGS024,2020-12-28 12:58:02.791,2020-12-28 13:01:43.791,2020-12-28 13:20:01.791,,John,2020-12-28 19:05:24.791000,Completed,Closed,0 days 00:03:41,0 days 00:18:18,12,0.305,Excellent,221.0,Bad,outside 6-9pm
AXA-20201215-2524-CBS,CH06,Transnational,NGS005,2020-12-15 13:11:29.311,2020-12-15 13:15:47.311,2020-12-15 17:40:07.311,Routine Service,Habeeb,2020-12-15 22:01:37.311000,Completed,Closed,0 days 00:04:18,0 days 04:24:20,13,4.405555555555556,Critical,258.0,Bad,outside 6-9pm
AXA-20201203-2525-WLESS,CH06,Cassava,NGS010,2020-12-03 08:42:30.960,2020-12-03 08:48:57.960,2020-12-03 12:06:24.960,Customers End,Myers,2020-12-03 15:47:53.960000,Completed,Closed,0 days 00:06:27,0 days 03:17:27,8,3.2908333333333335,Critical,387.0,Bad,outside 6-9pm
AXA-20201214-2526-WiFi9,CH06,TITech,NGS026,2020-12-14 15:54:48.597,2020-12-14 16:03:01.597,2020-12-14 20:43:31.597,Customers End,Tunde,2020-12-15 00:08:56.597000,Completed,Closed,0 days 00:08:13,0 days 04:40:30,15,4.675,Critical,493.00000000000006,Bad,outside 6-9pm
AXA-20201224-2527-ICS,CH05,Ensure,NGS005,2020-12-24 15:24:49.512,2020-12-24 15:29:16.512,2020-12-24 17:51:28.512,Customers End,Tunde,2020-12-24 22:33:44.512000,Completed,Closed,0 days 00:04:27,0 days 02:22:12,15,2.37,Fair,267.0,Bad,outside 6-9pm
AXA-20201204-2528-HSE,CH03,Arik,NGS009,2020-12-04 08:57:13.971,2020-12-04 08:58:31.971,2020-12-04 14:35:49.971,Customers End,Habeeb,2020-12-04 19:53:27.971000,Completed,Closed,0 days 00:01:18,0 days 05:37:18,8,5.621666666666667,Critical,78.0,Bad,outside 6-9pm
AXA-20201209-2529-MCON,CH03,Eversharpmaster,NGS028,2020-12-09 14:10:01.691,2020-12-09 14:15:23.691,2020-12-09 17:34:07.691,Line damage,John,2020-12-09 22:29:00.691000,Completed,Closed,0 days 00:05:22,0 days 03:18:44,14,3.312222222222222,Critical,322.0,Bad,outside 6-9pm
AXA-20201227-2530-WiFi7,CH01,Union,NGS007,2020-12-27 14:22:21.976,2020-12-27 14:27:08.976,2020-12-27 18:58:13.976,Line damage,Sherifat, ,Active,Open,0 days 00:04:47,0 days 04:31:05,14,4.518055555555556,Critical,287.0,Bad,outside 6-9pm
